Transaction_ID,Line_ID,Entry_ID,Ledger_Side,Transaction_Date,Description,Ledger_Account_Number,Ledger_Account_Name,Subaccount_Code,Subaccount_Name,Department_Code,Department_Name,Debit_Amount,Credit_Amount,Counterpart_Account_Number,Counterpart_Account_Name,Counterpart_Subaccount_Code,Counterpart_Subaccount_Name,Counterpart_Department_Code,Counterpart_Department_Name,Balance,Month
,,,Opening,2021-06-01,* 月初残高,10A100020,現金及び預金,,,,,0,0,,,,,,,54214484,2021-06
,,,Opening,2021-06-01,* 月初残高,10A100060,受取手形,,,,,0,0,,,,,,,-1561433,2021-06
,,,Opening,2021-06-01,* 月初残高,10A100090,売掛金,,,,,0,0,,,,,,,121527464,2021-06
,,,Opening,2021-06-01,* 月初残高,10A100200,電子記録債権,,,,,0,0,,,,,,,0,2021-06
,,,Opening,2021-06-01,* 月初残高,10A100280,商品,,,,,0,0,,,,,,,84256000,2021-06
,,,Opening,2021-06-01,* 月初残高,10A100610,短期貸付金,,,,,0,0,,,,,,,200000,2021-06
,,,Opening,2021-06-01,* 月初残高,10A210130,構築物,,,,,0,0,,,,,,,36435838,2021-06
,,,Opening,2021-06-01,* 月初残高,10A210410,工具、器具及び備品,,,,,0,0,,,,,,,17360990,2021-06
,,,Opening,2021-06-01,* 月初残高,10A230570,保険積立金,,,,,0,0,,,,,,,277813,2021-06
,,,Opening,2021-06-01,* 月初残高,10B100030,支払手形,,,,,0,0,,,,,,,25902756,2021-06
,,,Opening,2021-06-01,* 月初残高,10B100040,買掛金,,,,,0,0,,,,,,,72937263,2021-06
,,,Opening,2021-06-01,* 月初残高,10B100630,未払金,,,,,0,0,,,,,,,420665,2021-06
,,,Opening,2021-06-01,* 月初残高,10B100640,未払法人税等,,,,,0,0,,,,,,,0,2021-06
,,,Opening,2021-06-01,* 月初残高,10B100650,未払事業所税,,,,,0,0,,,,,,,0,2021-06
,,,Opening,2021-06-01,* 月初残高,10B100660,未払消費税等,,,,,0,0,,,,,,,0,2021-06
,,,Opening,2021-06-01,* 月初残高,10B100690,預り金,,,,,0,0,,,,,,,1950992,2021-06
,,,Opening,2021-06-01,* 月初残高,10B100790,短期借入金,,,,,0,0,,,,,,,6535000,2021-06
,,,Opening,2021-06-01,* 月初残高,10B200080,長期借入金,,,,,0,0,,,,,,,7000000,2021-06
,,,Opening,2021-06-01,* 月初残高,10D100101,電子取引売上高,,,,,0,0,,,,,,,35350084,2021-06
,,,Opening,2021-06-01,* 月初残高,10D100102,電子取引以外売上高,,,,,0,0,,,,,,,86177380,2021-06
,,,Opening,2021-06-01,* 月初残高,10D100111,電子取引売上値引及び戻り高,,,,,0,0,,,,,,,149368,2021-06
,,,Opening,2021-06-01,* 月初残高,10D100112,電子取引以外売上値引及び戻り高,,,,,0,0,,,,,,,823699,2021-06
,,,Opening,2021-06-01,* 月初残高,10E100100,商品期首たな卸高,,,,,0,0,,,,,,,0,2021-06
,,,Opening,2021-06-01,* 月初残高,10E100121,電子取引仕入値引及び戻し高,,,,,0,0,,,,,,,149985,2021-06
,,,Opening,2021-06-01,* 月初残高,10E100122,電子取引以外仕入値引及び戻し高,,,,,0,0,,,,,,,325264,2021-06
,,,Opening,2021-06-01,* 月初残高,10E100131,電子取引当期商品仕入高,,,,,0,0,,,,,,,25260142,2021-06
,,,Opening,2021-06-01,* 月初残高,10E100132,電子取引以外当期商品仕入高,,,,,0,0,,,,,,,47677121,2021-06
,,,Opening,2021-06-01,* 月初残高,10E100140,商品期末たな卸高,,,,,0,0,,,,,,,0,2021-06
,,,Opening,2021-06-01,* 月初残高,10E200020,販売手数料,,,,,0,0,,,,,,,4308500,2021-06
,,,Opening,2021-06-01,* 月初残高,10E200050,広告宣伝費,,,,,0,0,,,,,,,368700,2021-06
