JP07a,JP08a,Month,JP07a_GL03_03,JP07a_GL03_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,Debit_Amount,JP02j_BS09_01,JP02j_BS09_02,GE05kw_01,JP05a_01,JP05a_02,BS04fb_01,BS04fb_02,JP06f_GE24_01,JP06f_GE24_02,Credit_Amount,JP02k_BS09_01,JP02k_BS09_02,GE05kB_01,JP05b_01,JP05b_02,BS04fc_01,BS04fc_02
954,1,2021-08,2021-08-01,102,手土産代 架空店舗089,10E200150,交際費,2100,S,S,190,,,040,大阪支店,10A100020,現金,2100,O,O,0,,,000,共通部門
951,1,2021-08,2021-08-01,18,旅費,10E201230,旅費及び交通費,21000,S,S,1909,,,010,札幌営業所,10A100020,現金,21000,O,O,0,,,000,共通部門
952,1,2021-08,2021-08-01,41,食事代 架空店舗050 3名,10E200150,交際費,3510,S,S,319,,,020,東京支店,10A100020,現金,3510,O,O,0,,,000,共通部門
953,1,2021-08,2021-08-01,50,高速代,10E201120,車両費,600,S,S,54,,,020,東京支店,10A100020,現金,600,O,O,0,,,000,共通部門
955,1,2021-08,2021-08-02,147,ガソリン代,10E201120,車両費,6648,S,S,604,,,050,九州営業所,10B100630,未払金,6648,O,O,0,,,000,共通部門
958,1,2021-08,2021-08-03,134,用紙,10E201110,事務用消耗品費,15780,S,S,1434,,,050,九州営業所,10B100630,未払金,15780,O,O,0,,,000,共通部門
958,2,2021-08,2021-08-03,134,用紙,10E201110,事務用消耗品費,16800,S,S,1527,,,040,大阪支店,10B100630,未払金,16800,O,O,0,,,000,共通部門
959,1,2021-08,2021-08-03,139,社員夜食代,10E200140,福利厚生費,25400,S,S,2309,,,040,大阪支店,10B100630,未払金,25400,O,O,0,,,000,共通部門
960,1,2021-08,2021-08-03,142,高速代,10E201120,車両費,2458,S,S,223,,,040,大阪支店,10A100020,現金,2458,O,O,0,,,000,共通部門
960,2,2021-08,2021-08-03,142,ガソリン代,10E201120,車両費,3052,S,S,277,,,040,大阪支店,10A100020,現金,3052,O,O,0,,,000,共通部門
960,3,2021-08,2021-08-03,142,高速代,10E201120,車両費,1191,S,S,108,,,040,大阪支店,10A100020,現金,1191,O,O,0,,,000,共通部門
960,4,2021-08,2021-08-03,142,高速代,10E201120,車両費,8543,S,S,776,,,040,大阪支店,10A100020,現金,8543,O,O,0,,,000,共通部門
960,5,2021-08,2021-08-03,142,高速代,10E201120,車両費,4290,S,S,390,,,040,大阪支店,10A100020,現金,4290,O,O,0,,,000,共通部門
956,1,2021-08,2021-08-03,56,旅費,10E201230,旅費及び交通費,15700,S,S,1427,,,020,東京支店,10A100020,現金,15700,O,O,0,,,000,共通部門
957,1,2021-08,2021-08-03,82,ガソリン代,10E201120,車両費,18021,S,S,1638,,,030,名古屋支店,10B100630,未払金,18021,O,O,0,,,000,共通部門
962,1,2021-08,2021-08-04,141,架空鉄道会社A代,10E201230,旅費及び交通費,8600,S,S,781,,,040,大阪支店,10A100020,現金,8600,O,O,0,,,000,共通部門
961,1,2021-08,2021-08-04,42,昼食代3名 架空店舗038,10E200150,交際費,4650,S,S,422,,,020,東京支店,10A100020,現金,4650,O,O,0,,,000,共通部門
968,1,2021-08,2021-08-05,133,税理士報酬,10E200600,支払報酬,139710,S,S,12700,,,020,東京支店,10A100020,普通預金,139710,O,O,0,20,ABC銀行 本店,000,共通部門
963,1,2021-08,2021-08-05,19,旅費,10E201230,旅費及び交通費,10500,S,S,954,,,010,札幌営業所,10A100020,現金,10500,O,O,0,,,000,共通部門
964,1,2021-08,2021-08-05,57,架空鉄道会社A代,10E201230,旅費及び交通費,89700,S,S,8154,,,020,東京支店,10A100020,現金,89700,O,O,0,,,000,共通部門
965,1,2021-08,2021-08-05,84,8月5日伝票No276株式会社豊原産業,10A100020,普通預金,1401736,O,O,0,50,MNO銀行 北九州,000,共通部門,10A100090,売掛金,1401736,O,O,0,22,株式会社豊原産業,000,共通部門
965,2,2021-08,2021-08-05,84,8月5日伝票No276株式会社豊原産業,10E200690,支払手数料,472,S,S,42,,,050,九州営業所,10A100090,売掛金,472,O,O,0,22,株式会社豊原産業,000,共通部門
966,1,2021-08,2021-08-05,85,8月5日伝票No277若松販売株式会社,10A100020,普通預金,1005992,O,O,0,20,ABC銀行 本店,000,共通部門,10A100090,売掛金,1005992,O,O,0,26,若松販売株式会社,000,共通部門
966,2,2021-08,2021-08-05,85,8月5日伝票No277若松販売株式会社,10E200690,支払手数料,472,S,S,42,,,020,東京支店,10A100090,売掛金,472,O,O,0,26,若松販売株式会社,000,共通部門
967,1,2021-08,2021-08-05,86,8月5日伝票No278晴海物産株式会社,10A100020,普通預金,1184900,O,O,0,30,GHI銀行 名古屋,000,共通部門,10A100090,売掛金,1184900,O,O,0,27,晴海物産株式会社,000,共通部門
970,1,2021-08,2021-08-06,106,お中元 架空店舗058,10E200150,交際費,36814,S,S,3346,,,040,大阪支店,10A100020,現金,36814,O,O,0,,,000,共通部門
970,2,2021-08,2021-08-06,106,お中元 架空店舗089,10E200150,交際費,9750,S,S,886,,,040,大阪支店,10A100020,現金,9750,O,O,0,,,000,共通部門
971,1,2021-08,2021-08-06,110,タクシー代,10E201230,旅費及び交通費,2290,S,S,208,,,040,大阪支店,10A100020,現金,2290,O,O,0,,,000,共通部門
972,1,2021-08,2021-08-06,156,出張旅費,10E201230,旅費及び交通費,2500,S,S,227,,,050,九州営業所,10A100020,現金,2500,O,O,0,,,000,共通部門
969,1,2021-08,2021-08-06,71,ゴルフプレー代2名,10E200150,交際費,24200,S,S,2200,,,010,札幌営業所,10A100020,現金,24200,O,O,0,,,000,共通部門
973,1,2021-08,2021-08-07,10,ガソリン代,10E201120,車両費,4224,S,S,384,,,010,札幌営業所,10A100020,現金,4224,O,O,0,,,000,共通部門
974,1,2021-08,2021-08-07,21,架空鉄道会社A代,10E201230,旅費及び交通費,69500,S,S,6318,,,010,札幌営業所,10A100020,現金,69500,O,O,0,,,000,共通部門
975,1,2021-08,2021-08-07,22,旅費,10E201230,旅費及び交通費,50000,S,S,4545,,,010,札幌営業所,10A100020,現金,50000,O,O,0,,,000,共通部門
976,1,2021-08,2021-08-07,58,旅費,10E201230,旅費及び交通費,70000,S,S,6363,,,020,東京支店,10A100020,現金,70000,O,O,0,,,000,共通部門
977,1,2021-08,2021-08-08,149,手土産代 架空店舗058,10E200150,交際費,10500,S,S,954,,,030,名古屋支店,10A100020,現金,10500,O,O,0,,,000,共通部門
978,1,2021-08,2021-08-08,150,お中元 株式会社桜丘百貨店,10E200150,交際費,75244,S,S,6840,,,050,九州営業所,10A100020,現金,75244,O,O,0,,,000,共通部門
983,1,2021-08,2021-08-09,112,電話代,10E200180,通信費,182458,S,S,16587,,,040,大阪支店,10A100020,普通預金,182458,O,O,0,40,JKL銀行 梅田,000,共通部門
984,1,2021-08,2021-08-09,143,点検作業料,10E201120,車両費,31502,S,S,2863,,,040,大阪支店,10A100020,現金,31502,O,O,0,,,000,共通部門
979,1,2021-08,2021-08-09,20,旅費,10E201230,旅費及び交通費,41000,S,S,3727,,,010,札幌営業所,10A100020,現金,41000,O,O,0,,,000,共通部門
980,1,2021-08,2021-08-09,44,手土産代 株式会社瑞穂流通,10E200150,交際費,2840,S,S,258,,,020,東京支店,10A100020,現金,2840,O,O,0,,,000,共通部門
981,1,2021-08,2021-08-09,46,レーダー代,10E201120,車両費,3298,S,S,299,,,020,東京支店,10A100020,現金,3298,O,O,0,,,000,共通部門
981,2,2021-08,2021-08-09,46,ガソリン代,10E201120,車両費,4207,S,S,382,,,020,東京支店,10A100020,現金,4207,O,O,0,,,000,共通部門
982,1,2021-08,2021-08-09,76,社員夜食代,10E200140,福利厚生費,35450,S,S,3222,,,020,東京支店,10B100630,未払金,35450,O,O,0,,,000,共通部門
998,1,2021-08,2021-08-10,129,家賃支払い,10E200720,地代家賃,399000,S,S,36272,,,030,名古屋支店,10A100020,普通預金,399000,O,O,0,30,GHI銀行 名古屋,000,共通部門
999,1,2021-08,2021-08-10,135,手形期日落日 青凪商事株式会社,10B100030,支払手形,1379646,O,O,0,,,000,共通部門,10A100020,当座預金,1379646,O,O,0,1,ABC銀行,000,共通部門
1000,1,2021-08,2021-08-10,148,ガソリン代,10E201120,車両費,3942,S,S,358,,,050,九州営業所,10A100020,現金,3942,O,O,0,,,000,共通部門
1001,1,2021-08,2021-08-10,151,食事代 架空店舗003 2名,10E200150,交際費,2876,S,S,261,,,040,大阪支店,10A100020,現金,2876,O,O,0,,,000,共通部門
1002,1,2021-08,2021-08-10,152,手土産代 架空店舗067,10E200150,交際費,3150,S,S,286,,,050,九州営業所,10A100020,現金,3150,O,O,0,,,000,共通部門
1003,1,2021-08,2021-08-10,162,会議　食事代,10E201130,会議費,24995,S,S,2272,,,020,東京支店,10A100020,現金,24995,O,O,0,,,000,共通部門
1004,1,2021-08,2021-08-10,167,家賃支払い,10E200720,地代家賃,630000,S,S,57272,,,050,九州営業所,10A100020,普通預金,630000,O,O,0,50,MNO銀行 北九州,000,共通部門
1004,2,2021-08,2021-08-10,167,電話代,10E200180,通信費,120711,S,S,10973,,,050,九州営業所,10A100020,普通預金,120711,O,O,0,50,MNO銀行 北九州,000,共通部門
1005,1,2021-08,2021-08-10,168,有線,10E201270,雑費,6000,S,S,545,,,050,九州営業所,10B100630,未払金,6000,O,O,0,,,000,共通部門
1005,2,2021-08,2021-08-10,168,警備料,10E201270,雑費,42858,S,S,3896,,,050,九州営業所,10B100630,未払金,42858,O,O,0,,,000,共通部門
985,1,2021-08,2021-08-10,32,事務用品費,10E201110,事務用消耗品費,3908,S,S,355,,,010,札幌営業所,10B100630,未払金,3908,O,O,0,,,000,共通部門
986,1,2021-08,2021-08-10,33,家賃支払い,10E200720,地代家賃,320000,S,S,29090,,,010,札幌営業所,10A100020,普通預金,320000,O,O,0,10,DEF銀行 駅前,000,共通部門
986,2,2021-08,2021-08-10,33,電話代,10E200180,通信費,128650,S,S,11695,,,010,札幌営業所,10A100020,普通預金,128650,O,O,0,10,DEF銀行 駅前,000,共通部門
987,1,2021-08,2021-08-10,64,源泉税支払,10B100690,預り金,253253,O,O,0,3,源泉税,000,共通部門,10A100020,普通預金,253253,O,O,0,20,ABC銀行 本店,000,共通部門
987,2,2021-08,2021-08-10,64,住民税支払,10B100690,預り金,449500,O,O,0,2,住民税,000,共通部門,10A100020,普通預金,449500,O,O,0,20,ABC銀行 本店,000,共通部門
988,1,2021-08,2021-08-10,66,有線,10E201270,雑費,5000,S,S,454,,,010,札幌営業所,10B100630,未払金,5000,O,O,0,,,000,共通部門
988,2,2021-08,2021-08-10,66,警備料,10E201270,雑費,34286,S,S,3116,,,010,札幌営業所,10B100630,未払金,34286,O,O,0,,,000,共通部門
988,3,2021-08,2021-08-10,66,家賃支払,10E200720,地代家賃,840000,S,S,76363,,,040,大阪支店,10A100020,普通預金,840000,O,O,0,40,JKL銀行 梅田,000,共通部門
989,1,2021-08,2021-08-10,77,旅費,10E201230,旅費及び交通費,15000,S,S,1363,,,030,名古屋支店,10A100020,現金,15000,O,O,0,,,000,共通部門
990,1,2021-08,2021-08-10,79,景品代,10E200140,福利厚生費,29875,S,S,2715,,,030,名古屋支店,10A100020,現金,29875,O,O,0,,,000,共通部門
991,1,2021-08,2021-08-10,87,8月10日伝票No279株式会社南風商会,10A100020,普通預金,377760,O,O,0,30,GHI銀行 名古屋,000,共通部門,10A100090,売掛金,377760,O,O,0,19,株式会社南風商会,000,共通部門
991,2,2021-08,2021-08-10,87,8月10日伝票No279株式会社南風商会,10E200690,支払手数料,735,S,S,66,,,030,名古屋支店,10A100090,売掛金,735,O,O,0,19,株式会社南風商会,000,共通部門
992,1,2021-08,2021-08-10,88,8月10日伝票No280株式会社青葉百貨店 | 売上伝票=20210731-116;手形番号=R20210810-88-28,10A100060,受取手形,6131174,O,O,0,,,000,共通部門,10A100090,売掛金,6131174,O,O,0,28,株式会社青葉百貨店,000,共通部門
993,1,2021-08,2021-08-10,89,8月10日伝票No476青凪商事株式会社,10B100040,買掛金,588672,O,O,0,3,青凪商事株式会社,000,共通部門,10A100090,売掛金,588672,O,O,0,3,青凪商事株式会社,000,共通部門
994,1,2021-08,2021-08-10,90,8月10日伝票No498株式会社花咲商事東京本社,10A100020,普通預金,7026572,O,O,0,20,ABC銀行 本店,000,共通部門,10A100090,売掛金,7026572,O,O,0,14,株式会社花咲商事,000,共通部門
994,2,2021-08,2021-08-10,90,8月10日伝票No498株式会社花咲商事東京本社,10E200690,支払手数料,840,S,S,76,,,020,東京支店,10A100090,売掛金,840,O,O,0,14,株式会社花咲商事,000,共通部門
995,1,2021-08,2021-08-10,91,8月10日伝票No186青凪商事株式会社,10B100040,買掛金,2593447,O,O,0,3,青凪商事株式会社,000,共通部門,10B100030,支払手形,2593447,O,O,0,,,000,共通部門
996,1,2021-08,2021-08-10,92,8月10日伝票No188株式会社白樺商事,10B100040,買掛金,390196,O,O,0,8,株式会社白樺商事,000,共通部門,10A100020,普通預金,390196,O,O,0,20,ABC銀行 本店,000,共通部門
997,1,2021-08,2021-08-10,95,家賃支払,10E200720,地代家賃,1260000,S,S,114545,,,020,東京支店,10A100020,普通預金,1260000,O,O,0,20,ABC銀行 本店,000,共通部門
1010,1,2021-08,2021-08-11,144,ガソリン代,10E201120,車両費,3294,S,S,299,,,040,大阪支店,10A100020,現金,3294,O,O,0,,,000,共通部門
