JP07a,JP08a,Month,JP07a_GL03_03,JP07a_GL03_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,Debit_Amount,JP02j_BS09_01,JP02j_BS09_02,GE05kw_01,JP05a_01,JP05a_02,BS04fb_01,BS04fb_02,JP06f_GE24_01,JP06f_GE24_02,Credit_Amount,JP02k_BS09_01,JP02k_BS09_02,GE05kB_01,JP05b_01,JP05b_02,BS04fc_01,BS04fc_02
5053,1,2022-05,2022-05-28,905053,五越株式会社からの入金,10A100020,現金及び預金,5724549,00,対象外,0,20,みずほ本店,,,10A100090,売掛金,5724549,00,対象外,0,1,五越株式会社,,
5054,1,2022-05,2022-05-28,905054,合同会社エイム商事からの入金,10A100020,現金及び預金,1407648,00,対象外,0,20,みずほ本店,,,10A100090,売掛金,1407648,00,対象外,0,10,合同会社エイム商事,,
5055,1,2022-05,2022-05-28,905055,株式会社斉藤からの入金,10A100020,現金及び預金,1581860,00,対象外,0,20,みずほ本店,,,10A100090,売掛金,1581860,00,対象外,0,11,株式会社斉藤,,
5056,1,2022-05,2022-05-28,905056,もみじデパートからの入金,10A100020,現金及び預金,2901201,00,対象外,0,20,みずほ本店,,,10A100090,売掛金,2901201,00,対象外,0,12,もみじデパート,,
5057,1,2022-05,2022-05-28,905057,阿部商事株式会社からの入金,10A100020,現金及び預金,2940652,00,対象外,0,20,みずほ本店,,,10A100090,売掛金,2940652,00,対象外,0,13,阿部商事株式会社,,
5058,1,2022-05,2022-05-28,905058,株式会社藤田からの入金,10A100020,現金及び預金,2360032,00,対象外,0,20,みずほ本店,,,10A100090,売掛金,2360032,00,対象外,0,14,株式会社藤田,,
5059,1,2022-05,2022-05-28,905059,株式会社藤田からの入金,10A100020,現金及び預金,1690176,00,対象外,0,20,みずほ本店,,,10A100090,売掛金,1690176,00,対象外,0,14,株式会社藤田,,
5060,1,2022-05,2022-05-28,905060,株式会社藤田からの入金,10A100020,現金及び預金,2055400,00,対象外,0,20,みずほ本店,,,10A100090,売掛金,2055400,00,対象外,0,14,株式会社藤田,,
5061,1,2022-05,2022-05-28,905061,株式会社藤田からの入金,10A100020,現金及び預金,3056284,00,対象外,0,20,みずほ本店,,,10A100090,売掛金,3056284,00,対象外,0,14,株式会社藤田,,
5062,1,2022-05,2022-05-28,905062,株式会社藤田からの入金,10A100020,現金及び預金,2722880,00,対象外,0,20,みずほ本店,,,10A100090,売掛金,2722880,00,対象外,0,14,株式会社藤田,,
5063,1,2022-05,2022-05-28,905063,株式会社ミナミからの入金,10A100020,現金及び預金,2097864,00,対象外,0,20,みずほ本店,,,10A100090,売掛金,2097864,00,対象外,0,19,株式会社ミナミ,,
5064,1,2022-05,2022-05-28,905064,今井百貨店からの入金,10A100020,現金及び預金,8251179,00,対象外,0,20,みずほ本店,,,10A100090,売掛金,8251179,00,対象外,0,2,今井百貨店,,
5065,1,2022-05,2022-05-28,905065,株式会社久城商事からの入金,10A100020,現金及び預金,1403080,00,対象外,0,20,みずほ本店,,,10A100090,売掛金,1403080,00,対象外,0,20,株式会社久城商事,,
5066,1,2022-05,2022-05-28,905066,合同会社たかだからの入金,10A100020,現金及び預金,1433744,00,対象外,0,20,みずほ本店,,,10A100090,売掛金,1433744,00,対象外,0,21,合同会社たかだ,,
5067,1,2022-05,2022-05-28,905067,株式会社渡辺産業からの入金,10A100020,現金及び預金,2617248,00,対象外,0,20,みずほ本店,,,10A100090,売掛金,2617248,00,対象外,0,22,株式会社渡辺産業,,
5068,1,2022-05,2022-05-28,905068,株式会社鎌田商店からの入金,10A100020,現金及び預金,1008640,00,対象外,0,20,みずほ本店,,,10A100090,売掛金,1008640,00,対象外,0,23,株式会社鎌田商店,,
