Transaction_ID,Line_ID,Entry_ID,Ledger_Side,Transaction_Date,Description,Ledger_Account_Number,Ledger_Account_Name,Subaccount_Code,Subaccount_Name,Department_Code,Department_Name,Debit_Amount,Credit_Amount,Counterpart_Account_Number,Counterpart_Account_Name,Counterpart_Subaccount_Code,Counterpart_Subaccount_Name,Counterpart_Department_Code,Counterpart_Department_Name,Balance,Month
4000,1,904000,Debit,2021-02-28,売上請求書,10A100090,売掛金,1,五越株式会社,,,3267499,0,10D100102,電子取引以外売上高,,,,,3267499,2021-02
4000,1,904000,Credit,2021-02-28,売上請求書,10D100102,電子取引以外売上高,,,,,0,3267499,10A100090,売掛金,1,五越株式会社,,,3267499,2021-02
4001,1,904001,Debit,2021-02-28,売上請求書,10A100090,売掛金,1,五越株式会社,,,1985,0,10D100102,電子取引以外売上高,,,,,3269484,2021-02
4001,1,904001,Credit,2021-02-28,売上請求書,10D100102,電子取引以外売上高,,,,,0,1985,10A100090,売掛金,1,五越株式会社,,,3269484,2021-02
4005,1,904005,Debit,2021-02-28,売上請求書,10A100090,売掛金,2,今井百貨店,,,13483517,0,10D100102,電子取引以外売上高,,,,,13483517,2021-02
4005,1,904005,Credit,2021-02-28,売上請求書,10D100102,電子取引以外売上高,,,,,0,13483517,10A100090,売掛金,2,今井百貨店,,,16753001,2021-02
4008,1,904008,Debit,2021-02-28,売上請求書,10A100090,売掛金,3,株式会社チェック,,,1585979,0,10D100102,電子取引以外売上高,,,,,1585979,2021-02
4008,1,904008,Credit,2021-02-28,売上請求書,10D100102,電子取引以外売上高,,,,,0,1585979,10A100090,売掛金,3,株式会社チェック,,,18338980,2021-02
4010,1,904010,Debit,2021-02-28,売上請求書,10A100090,売掛金,4,マークマーケット,,,2226774,0,10D100102,電子取引以外売上高,,,,,2226774,2021-02
4010,1,904010,Credit,2021-02-28,売上請求書,10D100102,電子取引以外売上高,,,,,0,2226774,10A100090,売掛金,4,マークマーケット,,,20565754,2021-02
4011,1,904011,Debit,2021-02-28,売上請求書,10A100090,売掛金,4,マークマーケット,,,651,0,10D100102,電子取引以外売上高,,,,,2227425,2021-02
4011,1,904011,Credit,2021-02-28,売上請求書,10D100102,電子取引以外売上高,,,,,0,651,10A100090,売掛金,4,マークマーケット,,,20566405,2021-02
4014,1,904014,Debit,2021-02-28,売上請求書,10A100090,売掛金,5,株式会社ＡＢＣ,,,2999742,0,10D100102,電子取引以外売上高,,,,,2999742,2021-02
4014,1,904014,Credit,2021-02-28,売上請求書,10D100102,電子取引以外売上高,,,,,0,2999742,10A100090,売掛金,5,株式会社ＡＢＣ,,,23566147,2021-02
4015,1,904015,Debit,2021-02-28,売上請求書,10A100090,売掛金,5,株式会社ＡＢＣ,,,628,0,10D100102,電子取引以外売上高,,,,,3000370,2021-02
4015,1,904015,Credit,2021-02-28,売上請求書,10D100102,電子取引以外売上高,,,,,0,628,10A100090,売掛金,5,株式会社ＡＢＣ,,,23566775,2021-02
4019,1,904019,Debit,2021-02-28,売上請求書,10A100090,売掛金,6,株式会社エントリー,,,1020783,0,10D100102,電子取引以外売上高,,,,,1020783,2021-02
4019,1,904019,Credit,2021-02-28,売上請求書,10D100102,電子取引以外売上高,,,,,0,1020783,10A100090,売掛金,6,株式会社エントリー,,,24587558,2021-02
4020,1,904020,Debit,2021-02-28,売上請求書,10A100090,売掛金,6,株式会社エントリー,,,675,0,10D100102,電子取引以外売上高,,,,,1021458,2021-02
4020,1,904020,Credit,2021-02-28,売上請求書,10D100102,電子取引以外売上高,,,,,0,675,10A100090,売掛金,6,株式会社エントリー,,,24588233,2021-02
4021,1,904021,Debit,2021-02-28,売上請求書,10A100090,売掛金,6,株式会社エントリー,,,27339,0,10D100102,電子取引以外売上高,,,,,1048797,2021-02
