JP07a,JP08a,Month,JP07a_GL03_03,JP07a_GL03_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,Debit_Amount,JP02j_BS09_01,JP02j_BS09_02,GE05kw_01,JP05a_01,JP05a_02,BS04fb_01,BS04fb_02,JP06f_GE24_01,JP06f_GE24_02,Credit_Amount,JP02k_BS09_01,JP02k_BS09_02,GE05kB_01,JP05b_01,JP05b_02,BS04fc_01,BS04fc_02
4000,1,2021-02,2021-02-28,904000,Sales invoice,10A100090,Accounts receivable - trade,3267499,00,Out of scope,0,1,"Goketsu Co., Ltd.",,,10D100102,Sales from traditional transactions,3267499,00,Out of scope,0,,,,
4001,1,2021-02,2021-02-28,904001,Sales invoice,10A100090,Accounts receivable - trade,1985,00,Out of scope,0,1,"Goketsu Co., Ltd.",,,10D100102,Sales from traditional transactions,1985,00,Out of scope,0,,,,
4005,1,2021-02,2021-02-28,904005,Sales invoice,10A100090,Accounts receivable - trade,13483517,00,Out of scope,0,2,Imai Department Store,,,10D100102,Sales from traditional transactions,13483517,00,Out of scope,0,,,,
4008,1,2021-02,2021-02-28,904008,Sales invoice,10A100090,Accounts receivable - trade,1585979,00,Out of scope,0,3,"Check Co., Ltd.",,,10D100102,Sales from traditional transactions,1585979,00,Out of scope,0,,,,
4010,1,2021-02,2021-02-28,904010,Sales invoice,10A100090,Accounts receivable - trade,2226774,00,Out of scope,0,4,Mark Market,,,10D100102,Sales from traditional transactions,2226774,00,Out of scope,0,,,,
4011,1,2021-02,2021-02-28,904011,Sales invoice,10A100090,Accounts receivable - trade,651,00,Out of scope,0,4,Mark Market,,,10D100102,Sales from traditional transactions,651,00,Out of scope,0,,,,
4014,1,2021-02,2021-02-28,904014,Sales invoice,10A100090,Accounts receivable - trade,2999742,00,Out of scope,0,5,"ABC Co., Ltd.",,,10D100102,Sales from traditional transactions,2999742,00,Out of scope,0,,,,
4015,1,2021-02,2021-02-28,904015,Sales invoice,10A100090,Accounts receivable - trade,628,00,Out of scope,0,5,"ABC Co., Ltd.",,,10D100102,Sales from traditional transactions,628,00,Out of scope,0,,,,
4019,1,2021-02,2021-02-28,904019,Sales invoice,10A100090,Accounts receivable - trade,1020783,00,Out of scope,0,6,"Entry Co., Ltd.",,,10D100102,Sales from traditional transactions,1020783,00,Out of scope,0,,,,
4020,1,2021-02,2021-02-28,904020,Sales invoice,10A100090,Accounts receivable - trade,675,00,Out of scope,0,6,"Entry Co., Ltd.",,,10D100102,Sales from traditional transactions,675,00,Out of scope,0,,,,
4021,1,2021-02,2021-02-28,904021,Sales invoice,10A100090,Accounts receivable - trade,27339,00,Out of scope,0,6,"Entry Co., Ltd.",,,10D100102,Sales from traditional transactions,27339,00,Out of scope,0,,,,
4024,1,2021-02,2021-02-28,904024,Sales invoice,10A100090,Accounts receivable - trade,1534105,00,Out of scope,0,7,"Comprehensive Management Co., Ltd.",,,10D100102,Sales from traditional transactions,1534105,00,Out of scope,0,,,,
4025,1,2021-02,2021-02-28,904025,Sales invoice,10A100090,Accounts receivable - trade,516,00,Out of scope,0,7,"Comprehensive Management Co., Ltd.",,,10D100102,Sales from traditional transactions,516,00,Out of scope,0,,,,
4029,1,2021-02,2021-02-28,904029,Sales invoice,10A100090,Accounts receivable - trade,2584696,00,Out of scope,0,9,"Takahashi Trading Co., Ltd.",,,10D100102,Sales from traditional transactions,2584696,00,Out of scope,0,,,,
4030,1,2021-02,2021-02-28,904030,Sales invoice,10A100090,Accounts receivable - trade,642,00,Out of scope,0,9,"Takahashi Trading Co., Ltd.",,,10D100102,Sales from traditional transactions,642,00,Out of scope,0,,,,
4036,1,2021-02,2021-02-28,904036,Sales invoice,10A100090,Accounts receivable - trade,30547,00,Out of scope,0,12,Momiji Department Store,,,10D100102,Sales from traditional transactions,30547,00,Out of scope,0,,,,
4037,1,2021-02,2021-02-28,904037,Sales invoice,10A100090,Accounts receivable - trade,9017603,00,Out of scope,0,12,Momiji Department Store,,,10D100102,Sales from traditional transactions,9017603,00,Out of scope,0,,,,
4040,1,2021-02,2021-02-28,904040,Sales invoice,10A100090,Accounts receivable - trade,2114596,00,Out of scope,0,13,"Abe Trading Co., Ltd.",,,10D100102,Sales from traditional transactions,2114596,00,Out of scope,0,,,,
4041,1,2021-02,2021-02-28,904041,Sales invoice,10A100090,Accounts receivable - trade,53041,00,Out of scope,0,13,"Abe Trading Co., Ltd.",,,10D100102,Sales from traditional transactions,53041,00,Out of scope,0,,,,
4043,1,2021-02,2021-02-28,904043,Sales invoice,10A100090,Accounts receivable - trade,13888575,00,Out of scope,0,14,"Fujita Co., Ltd.",,,10D100102,Sales from traditional transactions,13888575,00,Out of scope,0,,,,
4044,1,2021-02,2021-02-28,904044,Sales invoice,10A100090,Accounts receivable - trade,633,00,Out of scope,0,14,"Fujita Co., Ltd.",,,10D100102,Sales from traditional transactions,633,00,Out of scope,0,,,,
4049,1,2021-02,2021-02-28,904049,Sales invoice,10A100090,Accounts receivable - trade,1080093,00,Out of scope,0,19,"Minami Co., Ltd.",,,10D100102,Sales from traditional transactions,1080093,00,Out of scope,0,,,,
4050,1,2021-02,2021-02-28,904050,Sales invoice,10A100090,Accounts receivable - trade,556,00,Out of scope,0,19,"Minami Co., Ltd.",,,10D100102,Sales from traditional transactions,556,00,Out of scope,0,,,,
4053,1,2021-02,2021-02-28,904053,Sales invoice,10A100090,Accounts receivable - trade,1770912,00,Out of scope,0,20,"Kujou Trading Co., Ltd.",,,10D100102,Sales from traditional transactions,1770912,00,Out of scope,0,,,,
