Transaction_ID,Line_ID,Entry_ID,Ledger_Side,Transaction_Date,Description,Ledger_Account_Number,Ledger_Account_Name,Subaccount_Code,Subaccount_Name,Department_Code,Department_Name,Debit_Amount,Credit_Amount,Counterpart_Account_Number,Counterpart_Account_Name,Counterpart_Subaccount_Code,Counterpart_Subaccount_Name,Counterpart_Department_Code,Counterpart_Department_Name,Balance,Month
,,,Opening,2022-03-01,* Beginning balance,10A100020,Ordinary Deposits,,,,,0,0,,,,,,,105724142,2022-03
,,,Opening,2022-03-01,* Beginning balance,10A100040,Allowance for Doubtful Accounts,,,,,0,0,,,,,,,1758018,2022-03
,,,Opening,2022-03-01,* Beginning balance,10A100060,Notes Receivable,,,,,0,0,,,,,,,112254840,2022-03
,,,Opening,2022-03-01,* Beginning balance,10A100090,Accounts Receivable,,,,,0,0,,,,,,,57755820,2022-03
,,,Opening,2022-03-01,* Beginning balance,10A100200,Electronically Recorded Monetary Claims,,,,,0,0,,,,,,,40000,2022-03
,,,Opening,2022-03-01,* Beginning balance,10A100230,Securities,,,,,0,0,,,,,,,1271350,2022-03
,,,Opening,2022-03-01,* Beginning balance,10A100280,Merchandise,,,,,0,0,,,,,,,63013226,2022-03
,,,Opening,2022-03-01,* Beginning balance,10A100610,Short-term Loans Receivable,,,,,0,0,,,,,,,490000,2022-03
,,,Opening,2022-03-01,* Beginning balance,10A100800,Guarantee Deposits,,,,,0,0,,,,,,,1200000,2022-03
,,,Opening,2022-03-01,* Beginning balance,10A100850,Temporary Consumption Tax Paid,,,,,0,0,,,,,,,2762581,2022-03
,,,Opening,2022-03-01,* Beginning balance,10A210130,Structures,,,,,0,0,,,,,,,3280000,2022-03
,,,Opening,2022-03-01,* Beginning balance,10A210410,"Tools, Furniture and Fixtures",,,,,0,0,,,,,,,4779810,2022-03
,,,Opening,2022-03-01,* Beginning balance,10A220190,Telephone Subscription Rights,,,,,0,0,,,,,,,512000,2022-03
,,,Opening,2022-03-01,* Beginning balance,10A230570,Insurance Reserve Deposits,,,,,0,0,,,,,,,2903000,2022-03
