Transaction_ID,Line_ID,Entry_ID,Ledger_Side,Transaction_Date,Description,Ledger_Account_Number,Ledger_Account_Name,Subaccount_Code,Subaccount_Name,Department_Code,Department_Name,Debit_Amount,Credit_Amount,Counterpart_Account_Number,Counterpart_Account_Name,Counterpart_Subaccount_Code,Counterpart_Subaccount_Name,Counterpart_Department_Code,Counterpart_Department_Name,Balance,Month
,,,Opening,2021-05-01,* Beginning balance,10A100020,Ordinary Deposits,,,,,0,0,,,,,,,105422442,2021-05
,,,Opening,2021-05-01,* Beginning balance,10A100040,Allowance for Doubtful Accounts,,,,,0,0,,,,,,,1758018,2021-05
,,,Opening,2021-05-01,* Beginning balance,10A100060,Notes Receivable,,,,,0,0,,,,,,,74533248,2021-05
,,,Opening,2021-05-01,* Beginning balance,10A100090,Accounts Receivable,,,,,0,0,,,,,,,60169680,2021-05
,,,Opening,2021-05-01,* Beginning balance,10A100200,Electronically Recorded Monetary Claims,,,,,0,0,,,,,,,0,2021-05
,,,Opening,2021-05-01,* Beginning balance,10A100230,Securities,,,,,0,0,,,,,,,1271350,2021-05
,,,Opening,2021-05-01,* Beginning balance,10A100280,Merchandise,,,,,0,0,,,,,,,63013226,2021-05
,,,Opening,2021-05-01,* Beginning balance,10A100610,Short-term Loans Receivable,,,,,0,0,,,,,,,440000,2021-05
,,,Opening,2021-05-01,* Beginning balance,10A100800,Guarantee Deposits,,,,,0,0,,,,,,,1200000,2021-05
,,,Opening,2021-05-01,* Beginning balance,10A100850,Temporary Consumption Tax Paid,,,,,0,0,,,,,,,2762581,2021-05
,,,Opening,2021-05-01,* Beginning balance,10A210130,Structures,,,,,0,0,,,,,,,3280000,2021-05
,,,Opening,2021-05-01,* Beginning balance,10A210410,"Tools, Furniture and Fixtures",,,,,0,0,,,,,,,4779810,2021-05
,,,Opening,2021-05-01,* Beginning balance,10A220190,Telephone Subscription Rights,,,,,0,0,,,,,,,512000,2021-05
,,,Opening,2021-05-01,* Beginning balance,10A230570,Insurance Reserve Deposits,,,,,0,0,,,,,,,1653000,2021-05
,,,Opening,2021-05-01,* Beginning balance,10A230650,Security Deposits,,,,,0,0,,,,,,,3140000,2021-05
,,,Opening,2021-05-01,* Beginning balance,10B100030,Notes Payable,,,,,0,0,,,,,,,54174743,2021-05
,,,Opening,2021-05-01,* Beginning balance,10B100040,Accounts Payable,,,,,0,0,,,,,,,47411485,2021-05
,,,Opening,2021-05-01,* Beginning balance,10B100320,Provision for Bonuses,,,,,0,0,,,,,,,2694667,2021-05
,,,Opening,2021-05-01,* Beginning balance,10B100630,Accounts Payable Other,,,,,0,0,,,,,,,7369946,2021-05
,,,Opening,2021-05-01,* Beginning balance,10B100640,Accrued Corporate Taxes,,,,,0,0,,,,,,,2864378,2021-05
,,,Opening,2021-05-01,* Beginning balance,10B100660,Accrued Consumption Taxes,,,,,0,0,,,,,,,4947100,2021-05
,,,Opening,2021-05-01,* Beginning balance,10B100670,Accrued Enterprise Taxes,,,,,0,0,,,,,,,1862000,2021-05
,,,Opening,2021-05-01,* Beginning balance,10B100690,Deposits Received,,,,,0,0,,,,,,,2896472,2021-05
,,,Opening,2021-05-01,* Beginning balance,10B100790,Short-term Borrowings,,,,,0,0,,,,,,,7188500,2021-05
,,,Opening,2021-05-01,* Beginning balance,10B100890,Temporary Consumption Tax Received,,,,,0,0,,,,,,,6540636,2021-05
,,,Opening,2021-05-01,* Beginning balance,10B200080,Long-term Borrowings,,,,,0,0,,,,,,,37343150,2021-05
,,,Opening,2021-05-01,* Beginning balance,10B200120,Provision for Retirement Benefits,,,,,0,0,,,,,,,18560000,2021-05
,,,Opening,2021-05-01,* Beginning balance,10B200130,Provision for Directors' Retirement Benefits,,,,,0,0,,,,,,,22000000,2021-05
,,,Opening,2021-05-01,* Beginning balance,10C110010,Capital Stock,,,,,0,0,,,,,,,10000000,2021-05
,,,Opening,2021-05-01,* Beginning balance,10C120020,Capital Reserve,,,,,0,0,,,,,,,0,2021-05
,,,Opening,2021-05-01,* Beginning balance,10C130020,Legal Retained Earnings,,,,,0,0,,,,,,,7200000,2021-05
,,,Opening,2021-05-01,* Beginning balance,10C130360,General Reserve,,,,,0,0,,,,,,,4830000,2021-05
,,,Opening,2021-05-01,* Beginning balance,10C130370,Retained Earnings Brought Forward,,,,,0,0,,,,,,,82709171,2021-05
,,,Opening,2021-05-01,* Beginning balance,10D100100,Gross Sales,,,,,0,0,,,,,,,60337616,2021-05
,,,Opening,2021-05-01,* Beginning balance,10D100110,Sales Discounts and Returns,,,,,0,0,,,,,,,167936,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E100100,Beginning Merchandise Inventory,,,,,0,0,,,,,,,0,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E100120,Purchase Discounts and Returns,,,,,0,0,,,,,,,202379,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E100130,Merchandise Purchases,,,,,0,0,,,,,,,35491682,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E100140,Ending Merchandise Inventory,,,,,0,0,,,,,,,0,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E200020,Sales Commissions,,,,,0,0,,,,,,,2266000,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E200050,Advertising Expenses,,,,,0,0,,,,,,,191500,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E200090,Directors' Compensation,,,,,0,0,,,,,,,1720000,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E200130,Bonuses,,,,,0,0,,,,,,,673667,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E200140,Employee Welfare Expenses,,,,,0,0,,,,,,,302784,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E200150,Entertainment Expenses,,,,,0,0,,,,,,,387529,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E200180,Communication Expenses,,,,,0,0,,,,,,,1314451,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E200200,Supplies Expenses,,,,,0,0,,,,,,,352077,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E200210,Taxes and Dues,,,,,0,0,,,,,,,56000,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E200220,Depreciation Expenses,,,,,0,0,,,,,,,0,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E200240,Insurance Expenses,,,,,0,0,,,,,,,318820,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E200370,Salaries and Allowances,,,,,0,0,,,,,,,5702352,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E200520,Temporary Wages,,,,,0,0,,,,,,,396465,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E200540,Statutory Welfare Expenses,,,,,0,0,,,,,,,743926,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E200600,Professional Fees,,,,,0,0,,,,,,,139710,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E200690,Service Fees,,,,,0,0,,,,,,,10552,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E200720,Rent Expenses,,,,,0,0,,,,,,,3449000,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E200730,Land and Building Rent,,,,,0,0,,,,,,,293850,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E200870,Freight Expenses,,,,,0,0,,,,,,,3580147,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E201000,Repairs and Maintenance,,,,,0,0,,,,,,,35850,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E201040,Utilities Expenses,,,,,0,0,,,,,,,615042,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E201110,Office Supplies Expenses,,,,,0,0,,,,,,,142108,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E201120,Vehicle Expenses,,,,,0,0,,,,,,,614477,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E201130,Meeting Expenses,,,,,0,0,,,,,,,24995,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E201140,Membership Fees,,,,,0,0,,,,,,,116000,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E201160,Books and Publications,,,,,0,0,,,,,,,24982,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E201230,Travel and Transportation Expenses,,,,,0,0,,,,,,,1012406,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E201270,Miscellaneous Expenses,,,,,0,0,,,,,,,477559,2021-05
,,,Opening,2021-05-01,* Beginning balance,10E300020,Interest Expense,,,,,0,0,,,,,,,91057,2021-05
,,,Opening,2021-05-01,* Beginning balance,10F100070,"Corporate, Inhabitant and Enterprise Taxes",,,,,0,0,,,,,,,0,2021-05
249.0,1.0,148,Debit,2021-05-01,Uniform expense,10E200140,Employee Welfare Expenses,,,010,Sapporo Sales Office,53500,0,10B100630,Accounts Payable Other,,,000,Common Department,356284,2021-05
249.0,1.0,148,Credit,2021-05-01,Uniform expense,10B100630,Accounts Payable Other,,,000,Common Department,0,53500,10E200140,Employee Welfare Expenses,,,010,Sapporo Sales Office,7423446,2021-05
248.0,1.0,18,Debit,2021-05-01,Travel expense,10E201230,Travel and Transportation Expenses,,,010,Sapporo Sales Office,24800,0,10A100020,Cash,,,000,Common Department,1037206,2021-05
248.0,1.0,18,Credit,2021-05-01,Travel expense,10A100020,Cash,,,000,Common Department,0,24800,10E201230,Travel and Transportation Expenses,,,010,Sapporo Sales Office,105397642,2021-05
250.0,1.0,122,Debit,2021-05-02,Certificate issuance fee,10E200180,Communication Expenses,,,020,Tokyo Branch,1050,0,10A100020,Cash,,,000,Common Department,1315501,2021-05
250.0,1.0,122,Credit,2021-05-02,Certificate issuance fee,10A100020,Cash,,,000,Common Department,0,1050,10E200180,Communication Expenses,,,020,Tokyo Branch,105396592,2021-05
251.0,1.0,124,Debit,2021-05-02,Revenue stamp,10E200210,Taxes and Dues,,,010,Sapporo Sales Office,6000,0,10A100020,Cash,,,000,Common Department,62000,2021-05
251.0,1.0,124,Credit,2021-05-02,Revenue stamp,10A100020,Cash,,,000,Common Department,0,6000,10E200210,Taxes and Dues,,,010,Sapporo Sales Office,105390592,2021-05
252.0,1.0,149,Debit,2021-05-02,Uniform expense,10E200140,Employee Welfare Expenses,,,030,Nagoya Branch,70325,0,10B100630,Accounts Payable Other,,,000,Common Department,426609,2021-05
252.0,1.0,149,Credit,2021-05-02,Uniform expense,10B100630,Accounts Payable Other,,,000,Common Department,0,70325,10E200140,Employee Welfare Expenses,,,030,Nagoya Branch,7493771,2021-05
253.0,1.0,10,Debit,2021-05-03,Gasoline,10E201120,Vehicle Expenses,,,010,Sapporo Sales Office,3642,0,10A100020,Cash,,,000,Common Department,618119,2021-05
253.0,1.0,10,Credit,2021-05-03,Gasoline,10A100020,Cash,,,000,Common Department,0,3642,10E201120,Vehicle Expenses,,,010,Sapporo Sales Office,105386950,2021-05
254.0,1.0,19,Debit,2021-05-03,Travel expense,10E201230,Travel and Transportation Expenses,,,010,Sapporo Sales Office,15000,0,10A100020,Cash,,,000,Common Department,1052206,2021-05
254.0,1.0,19,Credit,2021-05-03,Travel expense,10A100020,Cash,,,000,Common Department,0,15000,10E201230,Travel and Transportation Expenses,,,010,Sapporo Sales Office,105371950,2021-05
260.0,1.0,139,Debit,2021-05-05,Uniform expense,10E200140,Employee Welfare Expenses,,,050,Kyushu Sales Office,55630,0,10B100630,Accounts Payable Other,,,000,Common Department,482239,2021-05
260.0,1.0,139,Credit,2021-05-05,Uniform expense,10B100630,Accounts Payable Other,,,000,Common Department,0,55630,10E200140,Employee Welfare Expenses,,,050,Kyushu Sales Office,7549401,2021-05
255.0,1.0,56,Debit,2021-05-05,Travel expense,10E201230,Travel and Transportation Expenses,,,020,Tokyo Branch,41500,0,10A100020,Cash,,,000,Common Department,1093706,2021-05
255.0,1.0,56,Credit,2021-05-05,Travel expense,10A100020,Cash,,,000,Common Department,0,41500,10E201230,Travel and Transportation Expenses,,,020,Tokyo Branch,105330450,2021-05
256.0,1.0,80,Debit,2021-05-05,taxi expense,10E201230,Travel and Transportation Expenses,,,030,Nagoya Branch,9500,0,10A100020,Cash,,,000,Common Department,1103206,2021-05
256.0,1.0,80,Credit,2021-05-05,taxi expense,10A100020,Cash,,,000,Common Department,0,9500,10E201230,Travel and Transportation Expenses,,,030,Nagoya Branch,105320950,2021-05
