Transaction_ID,Line_ID,Entry_ID,Ledger_Side,Transaction_Date,Description,Ledger_Account_Number,Ledger_Account_Name,Subaccount_Code,Subaccount_Name,Department_Code,Department_Name,Debit_Amount,Credit_Amount,Counterpart_Account_Number,Counterpart_Account_Name,Counterpart_Subaccount_Code,Counterpart_Subaccount_Name,Counterpart_Department_Code,Counterpart_Department_Name,Balance,Month
4002,1,904002,Debit,2021-03-28,Sales invoice,10A100090,Accounts receivable - trade,1,"Goketsu Co., Ltd.",,,4442938,0,10D100102,Sales from traditional transactions,,,,,4442938,2021-03
4002,1,904002,Credit,2021-03-28,Sales invoice,10D100102,Sales from traditional transactions,,,,,0,4442938,10A100090,Accounts receivable - trade,1,"Goketsu Co., Ltd.",,,4442938,2021-03
4003,1,904003,Debit,2021-03-28,Sales invoice,10A100090,Accounts receivable - trade,1,"Goketsu Co., Ltd.",,,1985,0,10D100102,Sales from traditional transactions,,,,,4444923,2021-03
4003,1,904003,Credit,2021-03-28,Sales invoice,10D100102,Sales from traditional transactions,,,,,0,1985,10A100090,Accounts receivable - trade,1,"Goketsu Co., Ltd.",,,4444923,2021-03
4004,1,904004,Debit,2021-03-28,Sales invoice,10A100090,Accounts receivable - trade,1,"Goketsu Co., Ltd.",,,58972,0,10D100102,Sales from traditional transactions,,,,,4503895,2021-03
4004,1,904004,Credit,2021-03-28,Sales invoice,10D100102,Sales from traditional transactions,,,,,0,58972,10A100090,Accounts receivable - trade,1,"Goketsu Co., Ltd.",,,4503895,2021-03
4006,1,904006,Debit,2021-03-28,Sales invoice,10A100090,Accounts receivable - trade,2,Imai Department Store,,,9248822,0,10D100102,Sales from traditional transactions,,,,,9248822,2021-03
4006,1,904006,Credit,2021-03-28,Sales invoice,10D100102,Sales from traditional transactions,,,,,0,9248822,10A100090,Accounts receivable - trade,2,Imai Department Store,,,13752717,2021-03
4007,1,904007,Debit,2021-03-28,Sales invoice,10A100090,Accounts receivable - trade,2,Imai Department Store,,,17519,0,10D100102,Sales from traditional transactions,,,,,9266341,2021-03
4007,1,904007,Credit,2021-03-28,Sales invoice,10D100102,Sales from traditional transactions,,,,,0,17519,10A100090,Accounts receivable - trade,2,Imai Department Store,,,13770236,2021-03
